shipments,trackstart,trackend,day,volume
Company_F_9_2_a,9,3,14,0
Company_F_9_2_a,9,4,6,0
Company_F_9_2_a,9,4,8,0
Company_F_9_2_a,9,4,12,0
Company_F_9_2_a,9,5,7,0
Company_F_9_2_a,9,5,14,0
Company_F_9_2_a,9,6,7,0
Company_F_9_2_a,9,6,9,0
Company_F_9_2_a,9,6,15,0
Company_F_9_2_a,9,7,13,0
Company_F_9_2_a,9,8,9,0
Company_F_9_2_a,9,9,10,0
Company_F_9_2_a,9,10,11,0
Company_F_9_2_a,9,12,15,0
Company_F_9_2_a,9,13,14,0
Company_F_9_2_a,9,14,15,0
Company_F_9_2_a,10,1,3,0
Company_F_9_2_a,10,1,4,0
Company_F_9_2_a,10,1,8,0
Company_F_9_2_a,10,2,5,0
Company_F_9_2_a,10,3,5,0
Company_F_9_2_a,10,3,7,0
Company_F_9_2_a,10,3,14,0
Company_F_9_2_a,10,4,6,0
Company_F_9_2_a,10,4,8,0
Company_F_9_2_a,10,4,12,0
Company_F_9_2_a,10,5,7,0
Company_F_9_2_a,10,5,14,0
Company_F_9_2_a,10,6,7,0
Company_F_9_2_a,10,6,9,0
Company_F_9_2_a,10,6,15,0
Company_F_9_2_a,10,7,13,0
Company_F_9_2_a,10,8,9,0
Company_F_9_2_a,10,9,10,0
Company_F_9_2_a,10,10,11,0
Company_F_9_2_a,10,12,15,0
Company_F_9_2_a,10,13,14,0
Company_F_9_2_a,10,14,15,0
Company_F_9_2_a,11,1,3,0
Company_F_9_2_a,11,1,4,0
Company_F_9_2_a,11,1,8,0
Company_F_9_2_a,11,2,5,0
Company_F_9_2_a,11,3,5,0
Company_F_9_2_a,11,3,7,0
Company_F_9_2_a,11,3,14,0
Company_F_9_2_a,11,4,6,0
Company_F_9_2_a,11,4,8,0
Company_F_9_2_a,11,4,12,0
Company_F_9_2_a,11,5,7,0
Company_F_9_2_a,11,5,14,0
Company_F_9_2_a,11,6,7,0
Company_F_9_2_a,11,6,9,0
Company_F_9_2_a,11,6,15,0
Company_F_9_2_a,11,7,13,0
Company_F_9_2_a,11,8,9,0
Company_F_9_2_a,11,9,10,0
Company_F_9_2_a,11,10,11,0
Company_F_9_2_a,11,12,15,0
Company_F_9_2_a,11,13,14,0
Company_F_9_2_a,11,14,15,0
Company_F_9_2_a,12,1,3,0
Company_F_9_2_a,12,1,4,0
Company_F_9_2_a,12,1,8,0
Company_F_9_2_a,12,2,5,0
Company_F_9_2_a,12,3,5,0
Company_F_9_2_a,12,3,7,0
Company_F_9_2_a,12,3,14,0
Company_F_9_2_a,12,4,6,0
Company_F_9_2_a,12,4,8,0
Company_F_9_2_a,12,4,12,0
Company_F_9_2_a,12,5,7,0
Company_F_9_2_a,12,5,14,0
Company_F_9_2_a,12,6,7,0
Company_F_9_2_a,12,6,9,0
Company_F_9_2_a,12,6,15,0
Company_F_9_2_a,12,7,13,0
Company_F_9_2_a,12,8,9,0
Company_F_9_2_a,12,9,10,0
Company_F_9_2_a,12,10,11,0
Company_F_9_2_a,12,12,15,0
Company_F_9_2_a,12,13,14,0
Company_F_9_2_a,12,14,15,0
Company_F_9_2_a,13,1,3,0
Company_F_9_2_a,13,1,4,0
Company_F_9_2_a,13,1,8,0
Company_F_9_2_a,13,2,5,0
Company_F_9_2_a,13,3,5,0
Company_F_9_2_a,13,3,7,0
Company_F_9_2_a,13,3,14,0
Company_F_9_2_a,13,4,6,0
Company_F_9_2_a,13,4,8,0
Company_F_9_2_a,13,4,12,0
Company_F_9_2_a,13,5,7,0
Company_F_9_2_a,13,5,14,0
Company_F_9_2_a,13,6,7,0
Company_F_9_2_a,13,6,9,0
Company_F_9_2_a,13,6,15,0
Company_F_9_2_a,13,7,13,0
Company_F_9_2_a,13,8,9,0
Company_F_9_2_a,13,9,10,0
Company_F_9_2_a,13,10,11,0
Company_F_9_2_a,13,12,15,0
Company_F_9_2_a,13,13,14,0
Company_F_9_2_a,13,14,15,0
Company_F_9_2_a,14,1,3,0
Company_F_9_2_a,14,1,4,0
Company_F_9_2_a,14,1,8,0
Company_F_9_2_a,14,2,5,0
Company_F_9_2_a,14,3,5,0
Company_F_9_2_a,14,3,7,0
Company_F_9_2_a,14,3,14,0
Company_F_9_2_a,14,4,6,0
Company_F_9_2_a,14,4,8,0
Company_F_9_2_a,14,4,12,0
Company_F_9_2_a,14,5,7,0
Company_F_9_2_a,14,5,14,0
Company_F_9_2_a,14,6,7,0
Company_F_9_2_a,14,6,9,0
Company_F_9_2_a,14,6,15,0
Company_F_9_2_a,14,7,13,0
Company_F_9_2_a,14,8,9,0
Company_F_9_2_a,14,9,10,0
Company_F_9_2_a,14,10,11,0
Company_F_9_2_a,14,12,15,0
Company_F_9_2_a,14,13,14,0
Company_F_9_2_a,14,14,15,0
Company_F_9_2_b,1,1,3,0
Company_F_9_2_b,1,1,4,0
Company_F_9_2_b,1,1,8,0
Company_F_9_2_b,1,2,5,0
Company_F_9_2_b,1,3,5,0
Company_F_9_2_b,1,3,7,0
Company_F_9_2_b,1,3,14,0
Company_F_9_2_b,1,4,6,0
Company_F_9_2_b,1,4,8,0
Company_F_9_2_b,1,4,12,0
Company_F_9_2_b,1,5,7,0
Company_F_9_2_b,1,5,14,0
Company_F_9_2_b,1,6,7,0
Company_F_9_2_b,1,6,9,0
Company_F_9_2_b,1,6,15,0
Company_F_9_2_b,1,7,13,0
Company_F_9_2_b,1,8,9,0
Company_F_9_2_b,1,9,10,0
Company_F_9_2_b,1,10,11,0
Company_F_9_2_b,1,12,15,0
Company_F_9_2_b,1,13,14,0
Company_F_9_2_b,1,14,15,0
Company_F_9_2_b,2,1,3,0
Company_F_9_2_b,2,1,4,0
Company_F_9_2_b,2,1,8,0
Company_F_9_2_b,2,2,5,0
Company_F_9_2_b,2,3,5,0
Company_F_9_2_b,2,3,7,0
Company_F_9_2_b,2,3,14,0
Company_F_9_2_b,2,4,6,0
Company_F_9_2_b,2,4,8,0
Company_F_9_2_b,2,4,12,0
Company_F_9_2_b,2,5,7,0
Company_F_9_2_b,2,5,14,0
Company_F_9_2_b,2,6,7,0
Company_F_9_2_b,2,6,9,0
Company_F_9_2_b,2,6,15,0
Company_F_9_2_b,2,7,13,0
Company_F_9_2_b,2,8,9,0
Company_F_9_2_b,2,9,10,0
Company_F_9_2_b,2,10,11,0
Company_F_9_2_b,2,12,15,0
Company_F_9_2_b,2,13,14,0
Company_F_9_2_b,2,14,15,0
Company_F_9_2_b,3,1,3,0
Company_F_9_2_b,3,1,4,0
Company_F_9_2_b,3,1,8,0
Company_F_9_2_b,3,2,5,0
Company_F_9_2_b,3,3,5,0
Company_F_9_2_b,3,3,7,0
Company_F_9_2_b,3,3,14,0
Company_F_9_2_b,3,4,6,0
Company_F_9_2_b,3,4,8,0
Company_F_9_2_b,3,4,12,0
Company_F_9_2_b,3,5,7,0
Company_F_9_2_b,3,5,14,0
Company_F_9_2_b,3,6,7,0
Company_F_9_2_b,3,6,9,0
Company_F_9_2_b,3,6,15,0
Company_F_9_2_b,3,7,13,0
Company_F_9_2_b,3,8,9,0
Company_F_9_2_b,3,9,10,0
Company_F_9_2_b,3,10,11,0
Company_F_9_2_b,3,12,15,0
Company_F_9_2_b,3,13,14,0
Company_F_9_2_b,3,14,15,0
Company_F_9_2_b,4,1,3,0
Company_F_9_2_b,4,1,4,0
Company_F_9_2_b,4,1,8,0
Company_F_9_2_b,4,2,5,0
Company_F_9_2_b,4,3,5,0
Company_F_9_2_b,4,3,7,0
Company_F_9_2_b,4,3,14,0
Company_F_9_2_b,4,4,6,0
Company_F_9_2_b,4,4,8,0
Company_F_9_2_b,4,4,12,0
Company_F_9_2_b,4,5,7,0
Company_F_9_2_b,4,5,14,0
Company_F_9_2_b,4,6,7,0
Company_F_9_2_b,4,6,9,0
Company_F_9_2_b,4,6,15,0
Company_F_9_2_b,4,7,13,0
Company_F_9_2_b,4,8,9,0
Company_F_9_2_b,4,9,10,0
Company_F_9_2_b,4,10,11,0
Company_F_9_2_b,4,12,15,0
Company_F_9_2_b,4,13,14,0
Company_F_9_2_b,4,14,15,0
Company_F_9_2_b,5,1,3,0
Company_F_9_2_b,5,1,4,0
Company_F_9_2_b,5,1,8,0
Company_F_9_2_b,5,2,5,0
Company_F_9_2_b,5,3,5,0
Company_F_9_2_b,5,3,7,0
Company_F_9_2_b,5,3,14,0
Company_F_9_2_b,5,4,6,0
Company_F_9_2_b,5,4,8,0
Company_F_9_2_b,5,4,12,0
Company_F_9_2_b,5,5,7,0
Company_F_9_2_b,5,5,14,0
Company_F_9_2_b,5,6,7,19
Company_F_9_2_b,5,6,9,0
Company_F_9_2_b,5,6,15,10
Company_F_9_2_b,5,7,13,0
Company_F_9_2_b,5,8,9,0
Company_F_9_2_b,5,9,10,0
Company_F_9_2_b,5,10,11,0
Company_F_9_2_b,5,12,15,0
Company_F_9_2_b,5,13,14,0
Company_F_9_2_b,5,14,15,0
Company_F_9_2_b,6,1,3,2
Company_F_9_2_b,6,1,4,0
Company_F_9_2_b,6,1,8,0
Company_F_9_2_b,6,2,5,0
Company_F_9_2_b,6,3,5,0
Company_F_9_2_b,6,3,7,0
Company_F_9_2_b,6,3,14,0
Company_F_9_2_b,6,4,6,0
Company_F_9_2_b,6,4,8,0
Company_F_9_2_b,6,4,12,0
Company_F_9_2_b,6,5,7,0
Company_F_9_2_b,6,5,14,0
Company_F_9_2_b,6,6,7,0
Company_F_9_2_b,6,6,9,0
Company_F_9_2_b,6,6,15,0
Company_F_9_2_b,6,7,13,0
Company_F_9_2_b,6,8,9,0
Company_F_9_2_b,6,9,10,0
Company_F_9_2_b,6,10,11,0
Company_F_9_2_b,6,12,15,0
Company_F_9_2_b,6,13,14,0
Company_F_9_2_b,6,14,15,0
Company_F_9_2_b,7,1,3,0
Company_F_9_2_b,7,1,4,0
Company_F_9_2_b,7,1,8,0
Company_F_9_2_b,7,2,5,0
Company_F_9_2_b,7,3,5,10
Company_F_9_2_b,7,3,7,0
Company_F_9_2_b,7,3,14,1
Company_F_9_2_b,7,4,6,0
Company_F_9_2_b,7,4,8,0
Company_F_9_2_b,7,4,12,0
Company_F_9_2_b,7,5,7,0
Company_F_9_2_b,7,5,14,0
Company_F_9_2_b,7,6,7,0
Company_F_9_2_b,7,6,9,0
Company_F_9_2_b,7,6,15,0
Company_F_9_2_b,7,7,13,0
Company_F_9_2_b,7,8,9,0
Company_F_9_2_b,7,9,10,0
Company_F_9_2_b,7,10,11,0
Company_F_9_2_b,7,12,15,0
Company_F_9_2_b,7,13,14,0
Company_F_9_2_b,7,14,15,0
Company_F_9_2_b,8,1,3,4
Company_F_9_2_b,8,1,4,0
Company_F_9_2_b,8,1,8,0
Company_F_9_2_b,8,2,5,0
Company_F_9_2_b,8,3,5,0
Company_F_9_2_b,8,3,7,0
Company_F_9_2_b,8,3,14,0
Company_F_9_2_b,8,4,6,0
Company_F_9_2_b,8,4,8,0
Company_F_9_2_b,8,4,12,0
Company_F_9_2_b,8,5,7,0
Company_F_9_2_b,8,5,14,0
Company_F_9_2_b,8,6,7,0
Company_F_9_2_b,8,6,9,0
Company_F_9_2_b,8,6,15,0
Company_F_9_2_b,8,7,13,0
Company_F_9_2_b,8,8,9,0
Company_F_9_2_b,8,9,10,0
Company_F_9_2_b,8,10,11,0
Company_F_9_2_b,8,12,15,0
Company_F_9_2_b,8,13,14,0
Company_F_9_2_b,8,14,15,0
Company_F_9_2_b,9,1,3,0
Company_F_9_2_b,9,1,4,0
Company_F_9_2_b,9,1,8,0
Company_F_9_2_b,9,2,5,0
Company_F_9_2_b,9,3,5,4
Company_F_9_2_b,9,3,7,0
Company_F_9_2_b,9,3,14,0
Company_F_9_2_b,9,4,6,0
Company_F_9_2_b,9,4,8,0
Company_F_9_2_b,9,4,12,0
Company_F_9_2_b,9,5,7,0
Company_F_9_2_b,9,5,14,0
Company_F_9_2_b,9,6,7,0
Company_F_9_2_b,9,6,9,0
Company_F_9_2_b,9,6,15,0
Company_F_9_2_b,9,7,13,0
Company_F_9_2_b,9,8,9,0
Company_F_9_2_b,9,9,10,0
Company_F_9_2_b,9,10,11,0
Company_F_9_2_b,9,12,15,0
Company_F_9_2_b,9,13,14,0
Company_F_9_2_b,9,14,15,0
Company_F_9_2_b,10,1,3,0
Company_F_9_2_b,10,1,4,0
Company_F_9_2_b,10,1,8,0
Company_F_9_2_b,10,2,5,0
Company_F_9_2_b,10,3,5,0
Company_F_9_2_b,10,3,7,0
Company_F_9_2_b,10,3,14,0
Company_F_9_2_b,10,4,6,0
Company_F_9_2_b,10,4,8,0
Company_F_9_2_b,10,4,12,0
Company_F_9_2_b,10,5,7,0
Company_F_9_2_b,10,5,14,0
Company_F_9_2_b,10,6,7,0
Company_F_9_2_b,10,6,9,0
Company_F_9_2_b,10,6,15,0
Company_F_9_2_b,10,7,13,0
Company_F_9_2_b,10,8,9,0
Company_F_9_2_b,10,9,10,0
Company_F_9_2_b,10,10,11,0
Company_F_9_2_b,10,12,15,0
Company_F_9_2_b,10,13,14,0
Company_F_9_2_b,10,14,15,0
Company_F_9_2_b,11,1,3,0
Company_F_9_2_b,11,1,4,0
Company_F_9_2_b,11,1,8,0
Company_F_9_2_b,11,2,5,0
Company_F_9_2_b,11,3,5,0
Company_F_9_2_b,11,3,7,0
Company_F_9_2_b,11,3,14,0
Company_F_9_2_b,11,4,6,0
Company_F_9_2_b,11,4,8,0
Company_F_9_2_b,11,4,12,0
Company_F_9_2_b,11,5,7,0
Company_F_9_2_b,11,5,14,0
Company_F_9_2_b,11,6,7,0
Company_F_9_2_b,11,6,9,0
Company_F_9_2_b,11,6,15,0
Company_F_9_2_b,11,7,13,0
Company_F_9_2_b,11,8,9,0
Company_F_9_2_b,11,9,10,0
Company_F_9_2_b,11,10,11,0
Company_F_9_2_b,11,12,15,0
Company_F_9_2_b,11,13,14,0
Company_F_9_2_b,11,14,15,0
Company_F_9_2_b,12,1,3,0
Company_F_9_2_b,12,1,4,0
Company_F_9_2_b,12,1,8,0
Company_F_9_2_b,12,2,5,0
Company_F_9_2_b,12,3,5,0
Company_F_9_2_b,12,3,7,0
Company_F_9_2_b,12,3,14,0
Company_F_9_2_b,12,4,6,0
Company_F_9_2_b,12,4,8,0
Company_F_9_2_b,12,4,12,0
Company_F_9_2_b,12,5,7,0
Company_F_9_2_b,12,5,14,0
Company_F_9_2_b,12,6,7,0
Company_F_9_2_b,12,6,9,0
Company_F_9_2_b,12,6,15,0
Company_F_9_2_b,12,7,13,0
Company_F_9_2_b,12,8,9,0
Company_F_9_2_b,12,9,10,0
Company_F_9_2_b,12,10,11,0
Company_F_9_2_b,12,12,15,0
Company_F_9_2_b,12,13,14,0
Company_F_9_2_b,12,14,15,0
Company_F_9_2_b,13,1,3,0
Company_F_9_2_b,13,1,4,0
Company_F_9_2_b,13,1,8,0
Company_F_9_2_b,13,2,5,0
Company_F_9_2_b,13,3,5,0
Company_F_9_2_b,13,3,7,0
Company_F_9_2_b,13,3,14,0
Company_F_9_2_b,13,4,6,0
Company_F_9_2_b,13,4,8,0
Company_F_9_2_b,13,4,12,0
Company_F_9_2_b,13,5,7,0
Company_F_9_2_b,13,5,14,0
Company_F_9_2_b,13,6,7,0
Company_F_9_2_b,13,6,9,0
Company_F_9_2_b,13,6,15,0
Company_F_9_2_b,13,7,13,0
Company_F_9_2_b,13,8,9,0
Company_F_9_2_b,13,9,10,0
Company_F_9_2_b,13,10,11,0
Company_F_9_2_b,13,12,15,0
Company_F_9_2_b,13,13,14,0
Company_F_9_2_b,13,14,15,0
Company_F_9_2_b,14,1,3,0
Company_F_9_2_b,14,1,4,0
Company_F_9_2_b,14,1,8,0
Company_F_9_2_b,14,2,5,0
Company_F_9_2_b,14,3,5,0
Company_F_9_2_b,14,3,7,0
Company_F_9_2_b,14,3,14,0
Company_F_9_2_b,14,4,6,0
Company_F_9_2_b,14,4,8,0
Company_F_9_2_b,14,4,12,0
Company_F_9_2_b,14,5,7,0
Company_F_9_2_b,14,5,14,0
Company_F_9_2_b,14,6,7,0
Company_F_9_2_b,14,6,9,0
Company_F_9_2_b,14,6,15,0
Company_F_9_2_b,14,7,13,0
Company_F_9_2_b,14,8,9,0
Company_F_9_2_b,14,9,10,0
Company_F_9_2_b,14,10,11,0
Company_F_9_2_b,14,12,15,0
Company_F_9_2_b,14,13,14,0
Company_F_9_2_b,14,14,15,0
Company_G_11_7,1,1,3,0
Company_G_11_7,1,1,4,0
Company_G_11_7,1,1,8,0
Company_G_11_7,1,2,5,0
Company_G_11_7,1,3,5,0
Company_G_11_7,1,3,7,0
Company_G_11_7,1,3,14,0
Company_G_11_7,1,4,6,0
Company_G_11_7,1,4,8,0
Company_G_11_7,1,4,12,0
Company_G_11_7,1,5,7,0
Company_G_11_7,1,5,14,0
Company_G_11_7,1,6,7,0
Company_G_11_7,1,6,9,0
Company_G_11_7,1,6,15,0
Company_G_11_7,1,7,13,0
Company_G_11_7,1,8,9,0
Company_G_11_7,1,9,10,0
Company_G_11_7,1,10,11,0
Company_G_11_7,1,12,15,0
Company_G_11_7,1,13,14,0
Company_G_11_7,1,14,15,0
Company_G_11_7,2,1,3,0
Company_G_11_7,2,1,4,0
Company_G_11_7,2,1,8,0
Company_G_11_7,2,2,5,0
Company_G_11_7,2,3,5,0
Company_G_11_7,2,3,7,0
Company_G_11_7,2,3,14,0
Company_G_11_7,2,4,6,0
Company_G_11_7,2,4,8,0
Company_G_11_7,2,4,12,0
Company_G_11_7,2,5,7,0
Company_G_11_7,2,5,14,0
Company_G_11_7,2,6,7,0
Company_G_11_7,2,6,9,0
Company_G_11_7,2,6,15,0
Company_G_11_7,2,7,13,0
Company_G_11_7,2,8,9,0
Company_G_11_7,2,9,10,0
Company_G_11_7,2,10,11,0
Company_G_11_7,2,12,15,0
Company_G_11_7,2,13,14,0
Company_G_11_7,2,14,15,0
Company_G_11_7,3,1,3,0
Company_G_11_7,3,1,4,0
Company_G_11_7,3,1,8,0
Company_G_11_7,3,2,5,0
Company_G_11_7,3,3,5,0
Company_G_11_7,3,3,7,0
Company_G_11_7,3,3,14,0
Company_G_11_7,3,4,6,0
Company_G_11_7,3,4,8,0
Company_G_11_7,3,4,12,0
Company_G_11_7,3,5,7,0
Company_G_11_7,3,5,14,0
Company_G_11_7,3,6,7,0
Company_G_11_7,3,6,9,0
Company_G_11_7,3,6,15,0
Company_G_11_7,3,7,13,0
Company_G_11_7,3,8,9,0
Company_G_11_7,3,9,10,0
Company_G_11_7,3,10,11,0
Company_G_11_7,3,12,15,0
Company_G_11_7,3,13,14,0
Company_G_11_7,3,14,15,0
Company_G_11_7,4,1,3,0
Company_G_11_7,4,1,4,0
Company_G_11_7,4,1,8,0
Company_G_11_7,4,2,5,0
Company_G_11_7,4,3,5,0
Company_G_11_7,4,3,7,0
Company_G_11_7,4,3,14,0
Company_G_11_7,4,4,6,0
Company_G_11_7,4,4,8,0
Company_G_11_7,4,4,12,0
Company_G_11_7,4,5,7,0
Company_G_11_7,4,5,14,0
Company_G_11_7,4,6,7,0
Company_G_11_7,4,6,9,0
Company_G_11_7,4,6,15,0
Company_G_11_7,4,7,13,0
Company_G_11_7,4,8,9,0
Company_G_11_7,4,9,10,0
Company_G_11_7,4,10,11,0
Company_G_11_7,4,12,15,0
Company_G_11_7,4,13,14,0
Company_G_11_7,4,14,15,0
Company_G_11_7,5,1,3,0
Company_G_11_7,5,1,4,0
Company_G_11_7,5,1,8,0
Company_G_11_7,5,2,5,0
Company_G_11_7,5,3,5,0
Company_G_11_7,5,3,7,0
Company_G_11_7,5,3,14,0
Company_G_11_7,5,4,6,0
Company_G_11_7,5,4,8,0
Company_G_11_7,5,4,12,0
Company_G_11_7,5,5,7,0
Company_G_11_7,5,5,14,0
Company_G_11_7,5,6,7,0
Company_G_11_7,5,6,9,0
Company_G_11_7,5,6,15,0
Company_G_11_7,5,7,13,0
Company_G_11_7,5,8,9,0
Company_G_11_7,5,9,10,0
Company_G_11_7,5,10,11,0
Company_G_11_7,5,12,15,0
Company_G_11_7,5,13,14,0
Company_G_11_7,5,14,15,0
Company_G_11_7,6,1,3,0
Company_G_11_7,6,1,4,0
Company_G_11_7,6,1,8,0
Company_G_11_7,6,2,5,0
Company_G_11_7,6,3,5,0
Company_G_11_7,6,3,7,0
Company_G_11_7,6,3,14,0
Company_G_11_7,6,4,6,0
Company_G_11_7,6,4,8,0
Company_G_11_7,6,4,12,0
Company_G_11_7,6,5,7,0
Company_G_11_7,6,5,14,0
Company_G_11_7,6,6,7,0
Company_G_11_7,6,6,9,0
Company_G_11_7,6,6,15,0
Company_G_11_7,6,7,13,0
Company_G_11_7,6,8,9,0
Company_G_11_7,6,9,10,0
Company_G_11_7,6,10,11,0
Company_G_11_7,6,12,15,0
Company_G_11_7,6,13,14,0
Company_G_11_7,6,14,15,0
Company_G_11_7,7,1,3,0
Company_G_11_7,7,1,4,0
Company_G_11_7,7,1,8,0
Company_G_11_7,7,2,5,0
Company_G_11_7,7,3,5,0
Company_G_11_7,7,3,7,0
Company_G_11_7,7,3,14,0
Company_G_11_7,7,4,6,0
Company_G_11_7,7,4,8,0
Company_G_11_7,7,4,12,0
Company_G_11_7,7,5,7,0
Company_G_11_7,7,5,14,0
Company_G_11_7,7,6,7,0
Company_G_11_7,7,6,9,0
Company_G_11_7,7,6,15,0
Company_G_11_7,7,7,13,0
Company_G_11_7,7,8,9,0
Company_G_11_7,7,9,10,0
Company_G_11_7,7,10,11,0
Company_G_11_7,7,12,15,0
Company_G_11_7,7,13,14,0
Company_G_11_7,7,14,15,0
Company_G_11_7,8,1,3,0
Company_G_11_7,8,1,4,0
Company_G_11_7,8,1,8,0
Company_G_11_7,8,2,5,0
Company_G_11_7,8,3,5,0
Company_G_11_7,8,3,7,0
Company_G_11_7,8,3,14,0
Company_G_11_7,8,4,6,0
Company_G_11_7,8,4,8,0
Company_G_11_7,8,4,12,0
Company_G_11_7,8,5,7,0
Company_G_11_7,8,5,14,0
Company_G_11_7,8,6,7,0
Company_G_11_7,8,6,9,0
Company_G_11_7,8,6,15,0
Company_G_11_7,8,7,13,0
Company_G_11_7,8,8,9,0
Company_G_11_7,8,9,10,0
Company_G_11_7,8,10,11,0
Company_G_11_7,8,12,15,0
Company_G_11_7,8,13,14,0
Company_G_11_7,8,14,15,0
Company_G_11_7,9,1,3,0
Company_G_11_7,9,1,4,0
Company_G_11_7,9,1,8,0
Company_G_11_7,9,2,5,0
Company_G_11_7,9,3,5,0
Company_G_11_7,9,3,7,0
Company_G_11_7,9,3,14,0
Company_G_11_7,9,4,6,0
Company_G_11_7,9,4,8,0
Company_G_11_7,9,4,12,0
Company_G_11_7,9,5,7,0
Company_G_11_7,9,5,14,0
Company_G_11_7,9,6,7,0
Company_G_11_7,9,6,9,0
Company_G_11_7,9,6,15,0
Company_G_11_7,9,7,13,0
Company_G_11_7,9,8,9,0
Company_G_11_7,9,9,10,0
Company_G_11_7,9,10,11,0
Company_G_11_7,9,12,15,0
Company_G_11_7,9,13,14,0
Company_G_11_7,9,14,15,0
Company_G_11_7,10,1,3,0
Company_G_11_7,10,1,4,0
Company_G_11_7,10,1,8,0
Company_G_11_7,10,2,5,0
Company_G_11_7,10,3,5,0
Company_G_11_7,10,3,7,0
Company_G_11_7,10,3,14,0
Company_G_11_7,10,4,6,0
Company_G_11_7,10,4,8,0
Company_G_11_7,10,4,12,0
Company_G_11_7,10,5,7,0
Company_G_11_7,10,5,14,0
Company_G_11_7,10,6,7,0
Company_G_11_7,10,6,9,0
Company_G_11_7,10,6,15,0
Company_G_11_7,10,7,13,0
Company_G_11_7,10,8,9,0
Company_G_11_7,10,9,10,0
Company_G_11_7,10,10,11,0
Company_G_11_7,10,12,15,0
Company_G_11_7,10,13,14,0
Company_G_11_7,10,14,15,0
Company_G_11_7,11,1,3,0
Company_G_11_7,11,1,4,0
Company_G_11_7,11,1,8,0
Company_G_11_7,11,2,5,0
Company_G_11_7,11,3,5,0
Company_G_11_7,11,3,7,0
Company_G_11_7,11,3,14,0
Company_G_11_7,11,4,6,0
Company_G_11_7,11,4,8,0
Company_G_11_7,11,4,12,0
Company_G_11_7,11,5,7,0
Company_G_11_7,11,5,14,0
Company_G_11_7,11,6,7,0
Company_G_11_7,11,6,9,0
Company_G_11_7,11,6,15,0
Company_G_11_7,11,7,13,0
Company_G_11_7,11,8,9,0
Company_G_11_7,11,9,10,0
Company_G_11_7,11,10,11,0
Company_G_11_7,11,12,15,0
Company_G_11_7,11,13,14,0
Company_G_11_7,11,14,15,0
Company_G_11_7,12,1,3,0
Company_G_11_7,12,1,4,0
Company_G_11_7,12,1,8,0
Company_G_11_7,12,2,5,0
Company_G_11_7,12,3,5,0
Company_G_11_7,12,3,7,0
Company_G_11_7,12,3,14,0
Company_G_11_7,12,4,6,0
Company_G_11_7,12,4,8,0
Company_G_11_7,12,4,12,0
Company_G_11_7,12,5,7,0
Company_G_11_7,12,5,14,0
Company_G_11_7,12,6,7,12
Company_G_11_7,12,6,9,0
Company_G_11_7,12,6,15,0
Company_G_11_7,12,7,13,0
Company_G_11_7,12,8,9,0
Company_G_11_7,12,9,10,0
Company_G_11_7,12,10,11,0
Company_G_11_7,12,12,15,0
Company_G_11_7,12,13,14,0
Company_G_11_7,12,14,15,0
Company_G_11_7,13,1,3,0
Company_G_11_7,13,1,4,0
Company_G_11_7,13,1,8,0
Company_G_11_7,13,2,5,0
Company_G_11_7,13,3,5,0
Company_G_11_7,13,3,7,0
Company_G_11_7,13,3,14,0
Company_G_11_7,13,4,6,0
Company_G_11_7,13,4,8,0
Company_G_11_7,13,4,12,0
Company_G_11_7,13,5,7,0
Company_G_11_7,13,5,14,0
Company_G_11_7,13,6,7,0
Company_G_11_7,13,6,9,0
Company_G_11_7,13,6,15,0
Company_G_11_7,13,7,13,0
Company_G_11_7,13,8,9,0
Company_G_11_7,13,9,10,0
Company_G_11_7,13,10,11,0
Company_G_11_7,13,12,15,0
Company_G_11_7,13,13,14,0
Company_G_11_7,13,14,15,0
Company_G_11_7,14,1,3,0
Company_G_11_7,14,1,4,0
Company_G_11_7,14,1,8,0
Company_G_11_7,14,2,5,0
Company_G_11_7,14,3,5,0
Company_G_11_7,14,3,7,0
Company_G_11_7,14,3,14,0
Company_G_11_7,14,4,6,0
Company_G_11_7,14,4,8,0
Company_G_11_7,14,4,12,0
Company_G_11_7,14,5,7,0
Company_G_11_7,14,5,14,0
Company_G_11_7,14,6,7,0
Company_G_11_7,14,6,9,0
Company_G_11_7,14,6,15,0
Company_G_11_7,14,7,13,0
Company_G_11_7,14,8,9,0
Company_G_11_7,14,9,10,0
Company_G_11_7,14,10,11,0
Company_G_11_7,14,12,15,0
Company_G_11_7,14,13,14,0
Company_G_11_7,14,14,15,0
Company_G_11_2,1,1,3,0
Company_G_11_2,1,1,4,0
Company_G_11_2,1,1,8,0
Company_G_11_2,1,2,5,0
Company_G_11_2,1,3,5,0
Company_G_11_2,1,3,7,0
Company_G_11_2,1,3,14,0
Company_G_11_2,1,4,6,0
Company_G_11_2,1,4,8,0
Company_G_11_2,1,4,12,0
Company_G_11_2,1,5,7,0
Company_G_11_2,1,5,14,0
Company_G_11_2,1,6,7,0
Company_G_11_2,1,6,9,0
Company_G_11_2,1,6,15,0
Company_G_11_2,1,7,13,0
Company_G_11_2,1,8,9,0
Company_G_11_2,1,9,10,0
Company_G_11_2,1,10,11,0
Company_G_11_2,1,12,15,0
Company_G_11_2,1,13,14,0
Company_G_11_2,1,14,15,0
Company_G_11_2,2,1,3,0
Company_G_11_2,2,1,4,0
Company_G_11_2,2,1,8,0
Company_G_11_2,2,2,5,0
Company_G_11_2,2,3,5,0
Company_G_11_2,2,3,7,0
Company_G_11_2,2,3,14,0
